"place","date","amount"
"21185",2020-04-02,10.05
"21187",2020-04-23,10.05
"21187",2020-05-23,10.05
"21187",2020-05-27,10.05
"21187",2020-06-04,10.05
"21187",2020-06-12,10.05
"21189",2020-04-09,20.05
"21189",2020-06-27,10.05
"21189",2020-07-14,10.05
"21189",2020-07-18,10.05
"21189",2020-07-20,10.05
"21191",2020-03-26,10.05
"21191",2020-03-31,10.05
"21191",2020-04-04,10.05
"21191",2020-04-11,20.05
"21191",2020-05-06,10.05
"21193",2020-03-30,30.05
"21193",2020-04-20,30.05
"21193",2020-04-25,60.05
"21193",2020-04-26,10.05
"21193",2020-04-28,10.05
"21195",2020-03-30,10.05
"21195",2020-04-07,30.05
"21195",2020-04-09,10.05
"21195",2020-04-11,10.05
"21195",2020-04-19,20.05
"21197",2020-03-26,10.05
"21197",2020-06-04,10.05
"21197",2020-06-05,10.05
"21197",2020-06-07,10.05
"21197",2020-06-10,10.05
"21199",2020-03-15,20.05
"21199",2020-03-18,10.05
"21199",2020-03-24,40.05
"21199",2020-03-26,10.05
"21199",2020-03-30,40.05
"21201",2020-06-26,10.05
"21201",2020-07-12,10.05
"21201",2020-07-24,10.05
"21203",2020-03-26,10.05
"21203",2020-03-31,10.05
"21203",2020-04-02,20.05
"21203",2020-04-04,20.05
"21203",2020-04-07,20.05
"21205",2020-04-07,10.05
"21205",2020-04-16,10.05
"21205",2020-05-03,10.05
"21205",2020-05-06,30.05
"21205",2020-05-15,10.05
"21207",2020-03-30,10.05
"21207",2020-04-04,30.05
"21207",2020-04-07,40.05
"21207",2020-04-11,40.05
"21207",2020-04-14,30.05
"21209",2020-03-19,10.05
"21209",2020-03-24,40.05
"21209",2020-03-25,10.05
"21209",2020-03-30,60.05
"21209",2020-03-31,20.05
"21211",2020-03-24,10.05
"21211",2020-03-26,10.05
"21211",2020-03-30,50.05
"21211",2020-04-02,10.05
"21211",2020-04-04,30.05
"21213",2020-03-19,10.05
"21213",2020-03-24,10.05
"21213",2020-03-25,20.05
"21213",2020-03-26,50.05
"21213",2020-03-30,40.05
"21215",2020-03-18,10.05
"21215",2020-03-24,10.05
"21215",2020-04-04,10.05
"21215",2020-04-07,30.05
"21215",2020-04-10,20.05
"21217",2020-03-26,20.05
"21217",2020-04-04,10.05
"21217",2020-04-09,10.05
"21217",2020-04-19,10.05
"21217",2020-04-20,10.05
"21219",2020-04-04,30.05
"21219",2020-04-07,30.05
"21219",2020-04-09,10.05
"21219",2020-04-10,10.05
"21219",2020-04-11,10.05
"21221",2020-04-09,40.05
"21221",2020-04-20,10.05
"21221",2020-04-23,30.05
"21221",2020-04-24,10.05
"21221",2020-05-22,10.05
"21223",2020-04-07,10.05
"21223",2020-04-12,10.05
"21223",2020-04-21,10.05
"21223",2020-05-16,10.05
"21223",2020-06-15,10.05
"21225",2020-03-24,10.05
"21225",2020-03-26,10.05
"21225",2020-04-04,10.05
"21225",2020-04-07,20.05
"21225",2020-04-11,10.05
"21227",2020-03-15,20.05
"21227",2020-03-18,20.05
"21227",2020-03-20,10.05
"21227",2020-03-24,40.05
"21227",2020-03-25,30.05
"21229",2020-03-24,10.05
"21229",2020-03-30,10.05
"21229",2020-04-04,10.05
"21229",2020-04-18,10.05
"21229",2020-04-20,10.05
"21231",2020-03-24,10.05
"21231",2020-03-26,20.05
"21231",2020-03-30,10.05
"21231",2020-04-10,10.05
"21231",2020-04-11,10.05
"21233",2020-03-19,10.05
"21233",2020-03-24,10.05
"21233",2020-03-30,10.05
"21233",2020-04-05,40.05
"21233",2020-04-07,10.05
"21235",2020-04-04,10.05
"21235",2020-04-07,30.05
"21235",2020-04-09,10.05
"21235",2020-04-11,20.05
"21235",2020-04-12,10.05
"21237",2020-05-14,10.05
"21237",2020-06-18,10.05
"21237",2020-06-26,10.05
"21237",2020-06-27,10.05
"21237",2020-07-09,20.05
"21239",2020-03-24,30.05
"21239",2020-03-26,20.05
"21239",2020-03-30,30.05
"21239",2020-04-04,10.05
"21239",2020-04-07,70.05
"22001",2020-03-18,10.05
"22001",2020-03-19,10.05
"22001",2020-03-21,10.05
"22001",2020-03-22,50.05
"22001",2020-03-23,10.05
"22003",2020-03-18,20.05
"22003",2020-03-21,30.05
"22003",2020-03-23,20.05
"22003",2020-03-24,20.05
"22003",2020-03-25,20.05
"22005",2020-03-11,10.05
"22005",2020-03-14,10.05
"22005",2020-03-15,10.05
"22005",2020-03-16,90.05
"22005",2020-03-18,140.05
"22007",2020-03-15,10.05
"22007",2020-03-19,10.05
"22007",2020-03-21,30.05
"22007",2020-03-22,30.05
"22007",2020-03-24,60.05
"22009",2020-03-16,10.05
"22009",2020-03-19,20.05
"22009",2020-03-20,20.05
"22009",2020-03-21,20.05
"22009",2020-03-22,30.05
"22011",2020-03-16,10.05
"22011",2020-03-19,10.05
"22011",2020-03-20,10.05
"22011",2020-03-22,10.05
"22011",2020-03-25,10.05
"22013",2020-03-16,10.05
"22013",2020-03-23,20.05
"22013",2020-03-25,20.05
"22013",2020-03-26,10.05
"22013",2020-03-28,20.05
"22015",2020-03-09,10.05
"22015",2020-03-14,10.05
"22015",2020-03-15,30.05
"22015",2020-03-18,70.05
"22015",2020-03-20,130.05
"22017",2020-03-07,10.05
"22017",2020-03-11,20.05
"22017",2020-03-12,10.05
"22017",2020-03-13,10.05
"22017",2020-03-14,20.05
"22019",2020-03-15,30.05
"22019",2020-03-16,10.05
"22019",2020-03-19,10.05
"22019",2020-03-20,60.05
"22019",2020-03-21,40.05
"22021",2020-03-29,10.05
"22021",2020-03-30,20.05
"22021",2020-03-31,70.05
"22021",2020-04-01,10.05
"22021",2020-04-02,20.05
"22023",2020-04-02,10.05
"22023",2020-04-06,10.05
"22023",2020-04-14,10.05
"22023",2020-05-25,20.05
"22023",2020-05-26,10.05
"22025",2020-03-15,10.05
"22025",2020-03-25,20.05
"22025",2020-03-28,20.05
"22025",2020-03-29,10.05
"22025",2020-03-30,30.05
"22027",2020-03-16,10.05
"22027",2020-03-18,10.05
"22027",2020-03-22,10.05
"22027",2020-03-23,10.05
"22027",2020-03-26,40.05
"22029",2020-03-26,30.05
"22029",2020-03-27,20.05
"22029",2020-04-01,40.05
"22029",2020-04-02,20.05
"22029",2020-04-03,10.05
"22031",2020-03-15,20.05
"22031",2020-03-18,30.05
"22031",2020-03-19,10.05
"22031",2020-03-20,20.05
"22031",2020-03-21,30.05
"22033",2020-03-12,10.05
"22033",2020-03-13,10.05
"22033",2020-03-14,30.05
"22033",2020-03-15,20.05
"22033",2020-03-16,110.05
"22035",2020-03-23,10.05
"22035",2020-04-17,40.05
"22035",2020-04-19,10.05
"22035",2020-04-23,20.05
"22035",2020-04-25,10.05
"22037",2020-03-21,40.05
"22037",2020-03-22,10.05
"22037",2020-03-23,10.05
"22037",2020-03-24,20.05
"22037",2020-03-26,10.05
"22039",2020-03-16,20.05
"22039",2020-03-22,20.05
"22039",2020-03-25,40.05
"22039",2020-03-26,20.05
"22039",2020-03-27,10.05
"22041",2020-03-23,40.05
"22041",2020-03-25,10.05
"22041",2020-03-29,50.05
"22041",2020-03-30,90.05
"22041",2020-03-31,60.05
"22043",2020-03-18,10.05
"22043",2020-03-24,10.05
"22043",2020-03-27,10.05
"22043",2020-03-28,20.05
"22043",2020-03-30,40.05
"22045",2020-03-15,20.05
"22045",2020-03-21,10.05
"22045",2020-03-22,10.05
"22045",2020-03-23,50.05
"22045",2020-03-24,20.05
"22047",2020-03-15,10.05
"22047",2020-03-16,10.05
"22047",2020-03-18,80.05
"22047",2020-03-19,40.05
"22047",2020-03-21,30.05
"22049",2020-03-20,10.05
"22049",2020-04-01,30.05
"22049",2020-04-02,10.05
"22049",2020-04-04,20.05
"22049",2020-04-05,10.05
"22051",2020-03-07,20.05
"22051",2020-03-09,90.05
"22051",2020-03-10,10.05
"22051",2020-03-11,40.05
"22051",2020-03-12,190.05
"22053",2020-03-20,10.05
"22053",2020-03-24,10.05
"22053",2020-03-25,10.05
"22053",2020-03-26,20.05
"22053",2020-03-27,40.05
"22055",2020-03-14,20.05
"22055",2020-03-15,40.05
"22055",2020-03-18,30.05
"22055",2020-03-19,30.05
"22055",2020-03-20,80.05
"22057",2020-03-09,10.05
"22057",2020-03-11,10.05
"22057",2020-03-13,10.05
"22057",2020-03-14,10.05
"22057",2020-03-15,10.05
"22059",2020-03-23,20.05
"22059",2020-03-30,20.05
"22059",2020-04-01,20.05
"22059",2020-04-03,20.05
"22059",2020-04-04,10.05
"22061",2020-03-18,20.05
"22061",2020-03-21,10.05
"22061",2020-03-22,40.05
"22061",2020-03-25,10.05
"22061",2020-03-26,40.05
"22063",2020-03-15,10.05
"22063",2020-03-16,10.05
"22063",2020-03-18,30.05
"22063",2020-03-19,10.05
"22063",2020-03-21,50.05
"22065",2020-03-21,10.05
"22065",2020-04-02,10.05
"22065",2020-04-12,20.05
"22065",2020-04-17,10.05
"22065",2020-04-20,20.05
"22067",2020-03-20,10.05
"22067",2020-03-21,10.05
"22067",2020-03-28,20.05
"22067",2020-03-29,30.05
"22067",2020-03-30,20.05
"22069",2020-03-18,20.05
"22069",2020-03-28,20.05
"22069",2020-03-29,20.05
"22069",2020-03-30,90.05
"22069",2020-04-01,70.05
"22071",2020-03-06,50.05
"22071",2020-03-07,90.05
"22071",2020-03-08,120.05
"22071",2020-03-09,270.05
"22071",2020-03-10,130.05
"22073",2020-03-16,20.05
"22073",2020-03-18,70.05
"22073",2020-03-20,10.05
"22073",2020-03-21,90.05
"22073",2020-03-22,60.05
"22075",2020-03-14,10.05
"22075",2020-03-16,30.05
"22075",2020-03-18,40.05
"22075",2020-03-20,10.05
"22075",2020-03-21,40.05
"22077",2020-03-21,10.05
"22077",2020-03-23,10.05
"22077",2020-03-26,50.05
"22077",2020-03-28,50.05
"22077",2020-03-29,10.05
"22079",2020-03-15,20.05
"22079",2020-03-18,60.05
"22079",2020-03-19,20.05
"22079",2020-03-20,40.05
"22079",2020-03-21,110.05
"22081",2020-03-24,10.05
"22081",2020-03-29,10.05
"22081",2020-04-03,10.05
"22081",2020-04-04,20.05
"22081",2020-04-05,20.05
"22083",2020-03-18,10.05
"22083",2020-03-22,10.05
"22083",2020-03-27,10.05
"22083",2020-03-28,10.05
"22083",2020-03-30,50.05
"22085",2020-03-24,10.05
"22085",2020-03-26,10.05
"22085",2020-03-27,10.05
"22085",2020-03-28,10.05
"22085",2020-03-31,10.05
"22087",2020-03-11,10.05
"22087",2020-03-12,10.05
"22087",2020-03-14,20.05
"22087",2020-03-15,10.05
"22087",2020-03-16,70.05
"22089",2020-03-09,20.05
"22089",2020-03-11,10.05
"22089",2020-03-14,10.05
"22089",2020-03-15,30.05
"22089",2020-03-18,80.05
"22091",2020-03-26,10.05
"22091",2020-03-30,30.05
"22091",2020-03-31,10.05
"22091",2020-04-01,30.05
"22091",2020-04-02,20.05
"22093",2020-03-14,10.05
"22093",2020-03-18,70.05
"22093",2020-03-19,10.05
"22093",2020-03-20,50.05
"22093",2020-03-21,150.05
"22095",2020-03-09,10.05
"22095",2020-03-14,10.05
"22095",2020-03-15,40.05
"22095",2020-03-16,30.05
"22095",2020-03-18,70.05
"22097",2020-03-15,20.05
"22097",2020-03-16,10.05
"22097",2020-03-20,10.05
"22097",2020-03-21,10.05
"22097",2020-03-22,50.05
"22099",2020-03-19,10.05
"22099",2020-03-21,10.05
"22099",2020-03-22,80.05
"22099",2020-03-23,30.05
"22099",2020-03-25,70.05
"22101",2020-03-16,10.05
"22101",2020-03-19,10.05
"22101",2020-03-20,30.05
"22101",2020-03-22,10.05
"22101",2020-03-23,10.05
"22103",2020-03-07,10.05
"22103",2020-03-08,10.05
"22103",2020-03-11,30.05
"22103",2020-03-12,10.05
"22103",2020-03-13,20.05
"22105",2020-03-15,10.05
"22105",2020-03-16,20.05
"22105",2020-03-19,10.05
"22105",2020-03-20,10.05
"22105",2020-03-21,20.05
"22107",2020-04-06,10.05
"22107",2020-04-27,10.05
"22107",2020-05-02,10.05
"22107",2020-05-04,20.05
"22107",2020-05-16,50.05
"22109",2020-03-09,10.05
"22109",2020-03-11,20.05
"22109",2020-03-14,10.05
"22109",2020-03-15,30.05
"22109",2020-03-16,40.05
"22111",2020-03-20,20.05
"22111",2020-03-22,20.05
"22111",2020-03-23,30.05
"22111",2020-03-24,20.05
"22111",2020-03-27,20.05
"22113",2020-03-21,10.05
"22113",2020-03-22,10.05
"22113",2020-03-23,10.05
"22113",2020-03-26,50.05
"22113",2020-03-27,20.05
"22115",2020-03-19,20.05
"22115",2020-03-25,10.05
"22115",2020-03-27,30.05
"22115",2020-03-28,10.05
"22115",2020-03-29,10.05
"22117",2020-03-12,10.05
"22117",2020-03-14,10.05
"22117",2020-03-19,10.05
"22117",2020-03-20,10.05
"22117",2020-03-21,20.05
"22119",2020-03-15,10.05
"22119",2020-03-18,20.05
"22119",2020-03-20,20.05
"22119",2020-03-21,30.05
"22119",2020-03-22,10.05
"22121",2020-03-14,10.05
"22121",2020-03-15,20.05
"22121",2020-03-18,20.05
"22121",2020-03-20,20.05
"22121",2020-03-21,10.05
"22123",2020-04-01,10.05
"22123",2020-04-05,20.05
"22123",2020-04-06,10.05
"22123",2020-05-06,10.05
"22123",2020-05-09,10.05
"22125",2020-03-23,40.05
"22125",2020-03-27,40.05
"22125",2020-03-28,20.05
"22125",2020-03-29,10.05
"22125",2020-03-30,70.05
"22127",2020-03-20,10.05
"22127",2020-03-28,10.05
"22127",2020-04-02,10.05
"22127",2020-04-03,20.05
"22127",2020-04-04,20.05
"23001",2020-03-07,10.05
"23001",2020-03-12,10.05
"23001",2020-03-13,10.05
"23001",2020-03-20,10.05
"23001",2020-03-21,10.05
"23003",2020-03-29,10.05
"23003",2020-04-02,10.05
"23003",2020-04-18,10.05
"23003",2020-04-19,10.05
"23003",2020-04-23,10.05
"23005",2020-03-10,10.05
"23005",2020-03-11,120.05
"23005",2020-03-12,50.05
"23005",2020-03-13,60.05
"23005",2020-03-14,10.05
"23007",2020-03-21,10.05
"23007",2020-03-23,10.05
"23007",2020-03-28,10.05
"23007",2020-03-29,10.05
"23007",2020-04-01,10.05
"23009",2020-03-28,20.05
"23009",2020-04-03,10.05
"23009",2020-04-05,10.05
"23009",2020-04-07,10.05
"23009",2020-04-12,10.05
"23011",2020-03-12,10.05
"23011",2020-03-14,20.05
"23011",2020-03-15,10.05
"23011",2020-03-19,10.05
"23011",2020-03-21,10.05
"23013",2020-03-18,10.05
"23013",2020-03-22,10.05
"23013",2020-03-24,20.05
"23013",2020-03-26,10.05
"23013",2020-03-28,20.05
"23015",2020-03-11,20.05
"23015",2020-03-13,10.05
"23015",2020-03-15,10.05
"23015",2020-03-18,10.05
"23015",2020-03-25,30.05
"23017",2020-03-12,10.05
"23017",2020-03-16,30.05
"23017",2020-03-18,10.05
"23017",2020-03-19,10.05
"23017",2020-03-21,20.05
"23019",2020-03-13,10.05
"23019",2020-03-15,10.05
"23019",2020-03-18,10.05
"23019",2020-03-19,10.05
"23019",2020-03-21,10.05
"23021",2020-04-14,10.05
"23021",2020-06-15,10.05
"23021",2020-06-22,10.05
"23023",2020-03-16,10.05
"23023",2020-03-17,20.05
"23023",2020-03-20,10.05
"23023",2020-03-23,10.05
"23023",2020-03-24,20.05
"23025",2020-03-24,10.05
"23025",2020-03-28,10.05
"23025",2020-03-30,10.05
"23025",2020-03-31,10.05
"23025",2020-04-03,10.05
"23027",2020-03-19,10.05
"23027",2020-03-21,10.05
"23027",2020-03-29,10.05
"23027",2020-04-01,20.05
"23027",2020-04-03,20.05
"23029",2020-03-29,10.05
"23029",2020-06-13,10.05
"23029",2020-06-26,10.05
"23029",2020-07-02,10.05
"23029",2020-07-03,10.05
"23031",2020-03-12,10.05
"23031",2020-03-13,10.05
"23031",2020-03-15,30.05
"23031",2020-03-16,30.05
"23031",2020-03-18,40.05
"24001",2020-03-28,10.05
"24001",2020-03-29,10.05
"24001",2020-03-30,10.05
"24001",2020-03-31,30.05
"24001",2020-04-02,10.05
"24003",2020-03-08,10.05
"24003",2020-03-10,10.05
"24003",2020-03-12,10.05
"24003",2020-03-13,10.05
"24003",2020-03-14,10.05
"24005",2020-03-07,10.05
"24005",2020-03-08,10.05
"24005",2020-03-10,10.05
"24005",2020-03-11,10.05
"24005",2020-03-12,20.05
"24009",2020-03-14,10.05
"24009",2020-03-17,10.05
"24009",2020-03-19,10.05
"24009",2020-03-21,40.05
"24009",2020-03-22,20.05
"24011",2020-03-16,10.05
"24011",2020-03-24,20.05
"24011",2020-03-25,10.05
"24011",2020-04-01,20.05
"24011",2020-04-02,50.05
"24013",2020-03-08,10.05
"24013",2020-03-12,10.05
"24013",2020-03-15,20.05
"24013",2020-03-18,10.05
"24013",2020-03-21,20.05
"24015",2020-03-18,10.05
"24015",2020-03-19,20.05
"24015",2020-03-20,10.05
"24015",2020-03-22,50.05
"24015",2020-03-23,40.05
"24017",2020-03-08,10.05
"24017",2020-03-13,10.05
"24017",2020-03-16,20.05
"24017",2020-03-17,10.05
"24017",2020-03-20,30.05
"24019",2020-03-27,10.05
"24019",2020-04-02,20.05
"24019",2020-04-03,10.05
"24019",2020-04-04,30.05
"24019",2020-04-06,10.05
"24021",2020-03-11,10.05
"24021",2020-03-18,30.05
"24021",2020-03-20,30.05
"24021",2020-03-21,70.05
"24021",2020-03-22,10.05
"24023",2020-03-18,30.05
"24023",2020-04-03,10.05
"24023",2020-05-03,10.05
"24023",2020-05-04,10.05
"24023",2020-05-11,10.05
"24025",2020-03-03,10.05
"24025",2020-03-09,10.05
"24025",2020-03-13,10.05
"24025",2020-03-15,20.05
"24025",2020-03-21,40.05
"24027",2020-03-11,40.05
"24027",2020-03-13,40.05
"24027",2020-03-14,80.05
"24027",2020-03-15,20.05
"24027",2020-03-16,10.05
"24029",2020-03-20,10.05
"24029",2020-03-22,10.05
"24029",2020-03-24,10.05
"24029",2020-03-28,20.05
"24029",2020-04-02,30.05
"24031",2020-03-01,30.05
"24031",2020-03-03,10.05
"24031",2020-03-06,10.05
"24031",2020-03-07,10.05
"24031",2020-03-10,10.05
"24033",2020-03-05,30.05
"24033",2020-03-07,10.05
"24033",2020-03-08,20.05
"24033",2020-03-09,10.05
"24033",2020-03-11,30.05
"24035",2020-03-16,10.05
"24035",2020-03-21,10.05
"24035",2020-03-23,20.05
"24035",2020-03-27,30.05
"24035",2020-03-28,10.05
"24037",2020-03-17,10.05
"24037",2020-03-19,10.05
"24037",2020-03-21,20.05
"24037",2020-03-23,40.05
"24037",2020-03-24,10.05
"24039",2020-03-16,10.05
"24039",2020-03-27,30.05
"24039",2020-04-08,10.05
"24039",2020-04-11,10.05
"24039",2020-04-12,30.05
"24041",2020-03-11,10.05
"24041",2020-03-23,10.05
"24041",2020-03-24,10.05
"24041",2020-03-25,10.05
"24041",2020-03-29,10.05
"24043",2020-03-17,10.05
"24043",2020-03-18,10.05
"24043",2020-03-20,20.05
"24043",2020-03-22,10.05
"24043",2020-03-23,10.05
"24045",2020-03-15,10.05
"24045",2020-03-16,10.05
"24045",2020-03-18,20.05
"24045",2020-03-21,10.05
"24045",2020-03-23,10.05
"24047",2020-03-15,10.05
"24047",2020-03-17,10.05
"24047",2020-03-25,10.05
"24047",2020-03-27,10.05
"24047",2020-03-28,10.05
"24510",2020-03-10,10.05
"24510",2020-03-11,10.05
"24510",2020-03-13,20.05
"24510",2020-03-14,40.05
"24510",2020-03-15,30.05
"25001",2020-03-09,10.05
"25001",2020-03-12,10.05
"25001",2020-03-14,30.05
"25001",2020-03-15,40.05
"25001",2020-03-16,20.05
"25003",2020-03-03,10.05
"25003",2020-03-05,40.05
"25003",2020-03-06,20.05
"25003",2020-03-07,20.05
"25003",2020-03-11,20.05
"25005",2020-03-09,10.05
"25005",2020-03-11,10.05
"25005",2020-03-12,30.05
"25005",2020-03-14,10.05
"25005",2020-03-16,80.05
"25009",2020-03-06,10.05
"25009",2020-03-07,10.05
"25009",2020-03-09,30.05
"25009",2020-03-11,30.05
"25009",2020-03-13,60.05
"25011",2020-03-13,10.05
"25011",2020-03-16,50.05
"25011",2020-03-19,40.05
"25011",2020-03-20,40.05
"25011",2020-03-21,20.05
"25013",2020-03-11,10.05
"25013",2020-03-13,10.05
"25013",2020-03-14,10.05
"25013",2020-03-16,60.05
"25013",2020-03-17,30.05
"25015",2020-03-14,10.05
"25015",2020-03-15,10.05
"25015",2020-03-17,20.05
"25015",2020-03-18,20.05
"25015",2020-03-19,20.05
"25017",2020-03-01,10.05
"25017",2020-03-03,60.05
"25017",2020-03-05,80.05
"25017",2020-03-06,260.05
"25017",2020-03-07,80.05
"25021",2020-02-27,10.05
"25021",2020-03-01,10.05
"25021",2020-03-03,40.05
"25021",2020-03-05,40.05
"25021",2020-03-06,120.05
"25023",2020-03-11,30.05
"25023",2020-03-12,20.05
"25023",2020-03-15,60.05
"25023",2020-03-16,90.05
"25023",2020-03-17,50.05
"25025",2020-01-27,10.05
"25025",2020-03-01,20.05
"25025",2020-03-03,50.05
"25025",2020-03-05,20.05
"25025",2020-03-06,100.05
"25027",2020-03-05,10.05
"25027",2020-03-08,10.05
"25027",2020-03-11,40.05
"25027",2020-03-12,20.05
"25027",2020-03-13,20.05
"26001",2020-04-09,10.05
"26001",2020-04-10,10.05
"26001",2020-04-14,10.05
"26001",2020-04-15,30.05
"26001",2020-04-19,10.05
"26003",2020-06-03,10.05
"26003",2020-06-12,10.05
"26003",2020-06-22,10.05
"26003",2020-06-26,10.05
"26003",2020-07-18,10.05
"26005",2020-03-16,10.05
"26005",2020-03-23,10.05
"26005",2020-03-26,10.05
"26005",2020-03-27,20.05
"26005",2020-03-29,20.05
"26007",2020-04-06,10.05
"26007",2020-04-11,30.05
"26007",2020-04-14,120.05
"26007",2020-04-15,30.05
"26007",2020-04-16,200.05
"26009",2020-03-16,10.05
"26009",2020-03-25,20.05
"26009",2020-03-26,10.05
"26009",2020-03-27,10.05
"26009",2020-04-01,10.05
"26011",2020-03-26,10.05
"26011",2020-03-29,10.05
"26011",2020-03-30,10.05
"26011",2020-04-03,10.05
"26011",2020-04-07,10.05
"26013",2020-04-26,10.05
"26013",2020-06-21,30.05
"26013",2020-06-24,10.05
"26015",2020-03-16,10.05
"26015",2020-03-21,10.05
"26015",2020-03-26,20.05
"26015",2020-03-28,20.05
"26015",2020-03-29,10.05
"26017",2020-03-09,10.05
"26017",2020-03-16,10.05
"26017",2020-03-17,10.05
"26017",2020-03-18,10.05
"26017",2020-03-20,10.05
"26019",2020-04-13,20.05
"26019",2020-04-14,10.05
"26019",2020-04-15,10.05
"26019",2020-05-31,10.05
"26019",2020-06-19,10.05
"26021",2020-03-07,10.05
"26021",2020-03-08,10.05
"26021",2020-03-11,10.05
"26021",2020-03-13,30.05
"26021",2020-03-14,30.05
"26023",2020-03-26,20.05
"26023",2020-03-28,30.05
"26023",2020-03-29,10.05
"26023",2020-03-30,40.05
"26023",2020-03-31,30.05
"26025",2020-03-16,10.05
"26025",2020-03-17,10.05
"26025",2020-03-18,10.05
"26025",2020-03-19,10.05
"26025",2020-03-20,30.05
"26027",2020-03-16,20.05
"26027",2020-03-21,10.05
"26027",2020-03-23,10.05
"26027",2020-03-24,20.05
"26027",2020-03-25,10.05
"26029",2020-03-09,10.05
"26029",2020-03-17,10.05
"26029",2020-03-19,10.05
"26029",2020-03-20,10.05
"26029",2020-03-28,10.05
"26031",2020-03-21,10.05
"26031",2020-03-24,10.05
"26031",2020-03-27,10.05
"26031",2020-03-28,10.05
"26031",2020-03-29,30.05
"26033",2020-04-09,10.05
"26033",2020-04-13,10.05
"26033",2020-04-19,10.05
"26033",2020-06-23,20.05
"26033",2020-06-25,50.05
"26035",2020-03-16,10.05
"26035",2020-04-01,10.05
"26035",2020-04-05,10.05
"26035",2020-04-06,10.05
"26035",2020-04-10,10.05
"26037",2020-03-14,10.05
"26037",2020-03-16,10.05
"26037",2020-03-19,30.05
"26037",2020-03-20,10.05
"26037",2020-03-21,10.05
"26039",2020-03-22,10.05
"26039",2020-04-01,10.05
"26039",2020-04-02,30.05
"26039",2020-04-03,10.05
"26039",2020-04-05,10.05
"26041",2020-03-25,10.05
"26041",2020-03-27,20.05
"26041",2020-03-28,10.05
"26041",2020-03-29,10.05
"26041",2020-03-31,20.05
"26043",2020-03-28,10.05
"26043",2020-04-01,10.05
"26043",2020-04-04,10.05
"26043",2020-05-01,10.05
"26043",2020-05-03,10.05
"26045",2020-03-14,20.05
"26045",2020-03-19,10.05
"26045",2020-03-21,10.05
"26045",2020-03-22,40.05
"26045",2020-03-25,80.05
"26047",2020-03-17,10.05
"26047",2020-03-19,10.05
"26047",2020-03-22,10.05
"26047",2020-03-23,10.05
"26047",2020-03-26,10.05
"26049",2020-03-15,40.05
"26049",2020-03-16,30.05
"26049",2020-03-17,70.05
"26049",2020-03-18,110.05
"26049",2020-03-19,110.05
"26051",2020-03-17,10.05
"26051",2020-03-19,10.05
"26051",2020-03-30,10.05
"26051",2020-03-31,10.05
"26051",2020-04-09,10.05
"26053",2020-03-22,10.05
"26053",2020-03-26,10.05
"26053",2020-03-28,10.05
"26053",2020-04-05,10.05
"26053",2020-05-12,10.05
"26055",2020-03-17,10.05
"26055",2020-03-19,20.05
"26055",2020-03-23,20.05
"26055",2020-03-24,10.05
"26055",2020-03-25,10.05
"26057",2020-03-22,10.05
"26057",2020-03-23,10.05
"26057",2020-03-24,10.05
"26057",2020-03-28,10.05
"26057",2020-04-01,10.05
"26059",2020-03-19,10.05
"26059",2020-03-20,10.05
"26059",2020-03-21,30.05
"26059",2020-03-22,10.05
"26059",2020-03-23,10.05
"26061",2020-03-25,10.05
"26061",2020-04-09,10.05
"26061",2020-05-21,10.05
"26061",2020-05-22,10.05
"26061",2020-05-23,10.05
"26063",2020-03-22,10.05
"26063",2020-03-24,20.05
